ticker,status,entry_date,exit_date,holding_days,entry_price,exit_price,notional,return_pct,pnl,buy_trade_id,sell_trade_id
GWRE,realized,2026-01-12,2026-02-12,31,180.92999267578125,125.33999633789062,1001.0,-0.3072458884000814,-307.5531342884815,ca0b73be9f64,eac4a6803a75
PAYC,realized,2026-02-12,2026-03-18,34,119.10957336425781,124.1512222290039,15001.0,0.0423278223768618,634.9596634753038,b1e10ad92229,31c67873844e
PAYC,realized,2026-02-12,2026-03-30,46,119.10957336425781,120.64080810546875,1001.0,0.01285568152047825,12.868537201998729,5394662e03b5,18d3ffd1ccfc
PCOR,realized,2026-01-23,2026-02-12,20,65.63999938964844,47.880001068115234,1001.0,-0.270566704550183,-270.8372712547332,c15d6d663906,f7308d599302
EVTC,realized,2026-02-12,2026-03-30,46,26.159032821655273,27.861858367919922,15001.0,0.06509512633261409,976.491990115544,2a84c8721d7b,bcf9db79b034
RNG,realized,2026-02-12,2026-03-30,46,28.34930992126465,36.220001220703125,15001.0,0.27763255336013376,4164.765932955366,bed5322ba459,d54fdd49d6a4
EXE,realized,2026-01-11,2026-03-17,65,101.66664123535156,105.7603759765625,15001.0,0.04026625342853819,604.0340676815015,370d545cc404,92ae711de047
ALKS,realized,2026-01-26,2026-01-26,0,33.11000061035156,33.11000061035156,15001.0,0.0,0.0,6beba4834a59,d7eded52f3ba
ALKS,realized,2026-01-26,2026-02-06,11,33.11000061035156,34.90999984741211,15001.0,0.054364216366030275,815.5176097068202,a282d667128e,7062934ce99c
JPM,realized,2026-01-07,2026-01-12,5,325.3250732421875,322.8377990722656,1001.0,-0.0076455040650070935,-7.6531495690721005,5b6836c85ae5,12390a3f0371
JPM,realized,2026-01-11,2026-01-22,11,322.8377990722656,302.0840148925781,15001.0,-0.06428548403974799,-964.3465460802596,8e3f56d7530c,e0a8558c88e0
JPM,realized,2026-01-17,2026-03-18,60,301.19854736328125,286.27490234375,1001.0,-0.049547533180933835,-49.59708071411477,7fba53ddd4f2,113b2713eec7
AUR,realized,2026-02-12,2026-03-18,34,4.21999979019165,4.059999942779541,15001.0,-0.037914657669886526,-568.7577797059678,a43e3923f37e,58cd672e3791
WMT,realized,2026-01-11,2026-03-06,54,117.50414276123047,123.31112670898438,15001.0,0.04941939757437959,741.3403830132683,4137ee9697e2,358d57bda8d7
HSTM,realized,2026-01-26,2026-01-26,0,21.742116928100586,21.742116928100586,15001.0,0.0,0.0,2b7afbd0b35b,ba08eef26218
SCSC,realized,2026-03-04,2026-03-30,26,38.09000015258789,35.880001068115234,15001.0,-0.058020453547373,-870.3648236641424,7570d3db420a,9c4bf8e3a703
URBN,realized,2026-03-04,2026-03-30,26,66.9000015258789,60.93000030517578,15001.0,-0.08923768437275373,-1338.6545032756787,9fc210daa72b,9bc05c0b7d47
OTTR,realized,2026-02-26,2026-03-30,32,85.03148651123047,85.18052673339844,15001.0,0.0017527651024692409,26.293229302141082,64c393800a34,7d91236ecc3b
IT,realized,2026-01-06,2026-01-21,15,244.77999877929688,232.44000244140625,15001.0,-0.05041260070034089,-756.2394231058137,4106573efba6,4182462af37d
IT,realized,2026-01-16,2026-02-12,27,230.6699981689453,153.6300048828125,1001.0,-0.33398358649878623,-334.317570085285,b6f9491fcfc9,7d3c616c2987
ADSK,realized,2026-01-21,2026-01-21,0,257.44000244140625,257.44000244140625,1001.0,0.0,0.0,ef4b443a8aa4,36bca3341ed9
ADSK,realized,2026-01-23,2026-02-10,18,270.0,243.5800018310547,1001.0,-0.09785184507016782,-97.949696915238,9688ec01c590,6c5faf9d205e
ADSK,realized,2026-02-19,2026-02-23,4,229.10000610351562,218.63999938964844,1001.0,-0.045656946465295944,-45.70260341176124,fd280bea0da9,a854538537ce
HUM,realized,2026-01-21,2026-02-10,20,269.3022766113281,180.38388061523438,15001.0,-0.3301806323918519,-4953.039666510171,96484704705b,72e02454c4bd
LNN,realized,2026-01-26,2026-03-30,63,123.50784301757812,117.2212142944336,15001.0,-0.05090064379352648,-763.5605575466908,9880cb89c8fe,1948b1156a50
IOT,realized,2026-01-12,2026-01-23,11,33.459999084472656,32.099998474121094,1001.0,-0.040645566275065444,-40.68621184134051,00e84778fa28,dffe61d30c1e
IOT,realized,2026-01-21,2026-02-03,13,31.799999237060547,24.649999618530273,1001.0,-0.2248427606940782,-225.06760345477227,2feee63cd56f,e03fa0f2b402
J,realized,2026-01-01,2026-03-17,75,134.57406616210938,129.9684295654297,100001.0,-0.034223804987297386,-3422.414722534726,8d9ac29d8f80,abd68b8d13eb
