ticker,buy_trade_id,sell_trade_id,buy_date,sell_date,holding_days,buy_amount_min,sell_amount_min,match_status
CME,009c7e360777,,2026-01-21,,,15001.0,,open
CME,3e2deca635f9,,2026-02-10,,,500001.0,,open
CME,91cc004241f9,,2026-02-10,,,500001.0,,open
CME,fc02629c75e8,,2026-03-02,,,15001.0,,open
CME,61591c800457,,2026-03-17,,,1001.0,,open
CARR,76c736a63b1e,,2026-01-12,,,50001.0,,open
CARR,034546d3c6bf,,2026-03-26,,,1001.0,,open
CARR,30f8404a9575,,2026-03-31,,,15001.0,,open
HSIC,,ea8e4b1294f8,,2026-02-23,,,1001.0,prior_position
HSIC,f50d2434b028,,2026-03-21,,,1001.0,,open
DORM,,5cc81bc678a8,,2026-01-26,,,1001.0,prior_position
DORM,d128905de3f4,,2026-01-30,,,50001.0,,open
TTAN,,3ffb75113807,,2026-03-26,,,1001.0,prior_position
KDP,0f66a94cb5ba,70a13426e338,2026-01-23,2026-03-26,62.0,15001.0,1001.0,matched
KDP,89f15b2f2027,,2026-01-23,,,15001.0,,open
APP,75ab4cbcb21b,3613367feeaf,2026-01-06,2026-02-10,35.0,15001.0,500001.0,matched
APP,7ed1b4103c48,49068cfed4a6,2026-01-06,2026-02-19,44.0,15001.0,1001.0,matched
APP,04e0ea706051,,2026-01-21,,,15001.0,,open
APP,03acb7c01c91,,2026-02-12,,,50001.0,,open
APP,684f251d8cb7,,2026-03-02,,,15001.0,,open
APP,3fa9af948e0e,,2026-03-17,,,1001.0,,open
APP,fa575be140dd,,2026-03-17,,,1001.0,,open
APP,5bc1ef09946d,,2026-03-18,,,50001.0,,open
APP,b76c7c4b7c3f,,2026-03-26,,,1001.0,,open
IQV,9d2160ff7e70,ae9423f60d8a,2026-02-10,2026-02-12,2.0,100001.0,1001.0,matched
IQV,,62ed13aea03e,,2026-02-23,,,1001.0,prior_position
IQV,abd0a8163a7f,,2026-03-31,,,15001.0,,open
MDB,4cc1809fa34a,4c6ee1bcc289,2026-02-19,2026-03-18,27.0,1001.0,15001.0,matched
MDB,cca1a7046536,,2026-03-17,,,1001.0,,open
MDB,4224719f633c,,2026-03-17,,,1001.0,,open
IDXX,,12c5108101a2,,2026-02-10,,,100001.0,prior_position
IDXX,cdcde5fdb5e8,286de7c84d22,2026-02-19,2026-03-17,26.0,1001.0,1001.0,matched
FICO,,14e7d98fe933,,2026-02-23,,,1001.0,prior_position
FICO,923261a68ae0,d4896baddde2,2026-03-02,2026-03-17,15.0,15001.0,100001.0,matched
FICO,d94676e36aa5,,2026-03-02,,,15001.0,,open
FICO,9128a7c3a162,,2026-03-11,,,50001.0,,open
FND,af705d66f018,6ea3ba7155d9,2026-03-18,2026-03-26,8.0,50001.0,1001.0,matched
CNC,16589b6f1b7c,59351857e8af,2026-01-12,2026-02-12,31.0,15001.0,15001.0,matched
CNC,748380c3e302,9224e314ec1a,2026-03-18,2026-03-26,8.0,15001.0,1001.0,matched
CNC,7f731eaa682d,ddde8905ad8d,2026-03-18,2026-03-26,8.0,15001.0,1001.0,matched
PATH,02f7815618a6,,2026-02-23,,,1001.0,,open
BBY,c7b8e5f0c18d,8397979e624a,2026-01-04,2026-01-23,19.0,1001.0,1001.0,matched
BBY,e712110231ae,,2026-01-12,,,15001.0,,open
BBY,2eb34caba3f1,,2026-03-14,,,1001.0,,open
BBY,4b5b2209ea70,,2026-03-31,,,1001.0,,open
FDS,,e30f8555760c,,2026-01-02,,,15001.0,prior_position
FDS,a7c96b378bc1,3c0c16639a63,2026-01-06,2026-01-12,6.0,100001.0,15001.0,matched
FDS,,d78b937407d9,,2026-02-10,,,100001.0,prior_position
FDS,6d1d93b05109,b76c8ce45c64,2026-02-12,2026-03-21,37.0,1001.0,1001.0,matched
FDS,c27c35fbaf5b,,2026-02-23,,,1001.0,,open
ACHR,,f32167844c3a,,2026-03-26,,,1001.0,prior_position
VRSK,,996e34813fdb,,2026-02-10,,,100001.0,prior_position
VRSK,,1b3ab39e8ae5,,2026-02-12,,,1001.0,prior_position
VRSK,,90ff02095db7,,2026-02-23,,,1001.0,prior_position
OGE,,d8e83583f5ec,,2026-01-12,,,1001.0,prior_position
PCTY,1a8b5324df08,c482e4190138,2026-01-21,2026-02-12,22.0,1001.0,15001.0,matched
PCTY,c7363419b3ee,,2026-01-21,,,1001.0,,open
PCTY,4c45beafa5f1,,2026-02-12,,,1001.0,,open
PCTY,49af01eb14e8,,2026-02-23,,,1001.0,,open
AFL,36684d2ff5fb,,2026-01-21,,,1001.0,,open
AFL,4956b639f250,,2026-03-23,,,1001.0,,open
ALNY,4dd3dd049cdf,901d633764d7,2026-01-23,2026-02-19,27.0,1001.0,1001.0,matched
GO,,d06ddb95d9b4,,2026-02-26,,,1001.0,prior_position
GKOS,7c29db8b7fb7,72cd2752e2a3,2026-01-26,2026-02-26,31.0,15001.0,1001.0,matched
GKOS,2d571576c71b,,2026-02-06,,,15001.0,,open
GKOS,6b6dd16b632b,,2026-03-30,,,15001.0,,open
GKOS,6b6dd16b632b,,2026-03-30,,,,,open
UNF,58ce106f8a3f,814373616ff3,2026-02-12,2026-02-26,14.0,15001.0,1001.0,matched
UNF,7a98e245ef0c,,2026-03-30,,,15001.0,,open
NVDA,e48e2936224f,b97f50e92297,2026-01-06,2026-01-17,11.0,500001.0,500001.0,matched
NVDA,9c0dbb3dd360,14b72c440f4b,2026-01-23,2026-03-06,42.0,15001.0,250001.0,matched
NVDA,4fb1e8f470fc,218bb2cc8704,2026-02-10,2026-03-11,29.0,1000001.0,500001.0,matched
NVDA,8d058fd0c918,257bbd7e1444,2026-02-12,2026-03-17,33.0,50001.0,500001.0,matched
NVDA,d72c47d929e9,,2026-02-12,,,50001.0,,open
NVDA,15ffcae12f2b,,2026-02-19,,,1001.0,,open
NVDA,190a4dc843f7,,2026-03-17,,,100001.0,,open
NVDA,b62eb04306bc,,2026-03-17,,,50001.0,,open
NVDA,fd1d4f2e6a17,,2026-03-18,,,50001.0,,open
NVDA,e2da2b2e987e,,2026-03-23,,,50001.0,,open
NVDA,d35c69412b5c,,2026-03-26,,,1001.0,,open
EBAY,c347527baea4,3f575466b08e,2026-01-23,2026-02-19,27.0,1001.0,1001.0,matched
EBAY,8b9827278b79,,2026-02-10,,,100001.0,,open
EBAY,494ee2e59cd7,,2026-03-17,,,250001.0,,open
BAX,fac21ffced4d,68de31153fe2,2026-01-23,2026-03-04,40.0,1001.0,1001.0,matched
BAX,ecb259e70275,,2026-03-11,,,15001.0,,open
SOFI,5726e658ce48,51b063fdcf26,2026-02-12,2026-02-12,0.0,15001.0,1001.0,matched
SOFI,cc734d7c4648,,2026-03-17,,,1001.0,,open
RAMP,f6f0b3ddc74a,e73453862aa2,2026-01-26,2026-02-26,31.0,15001.0,1001.0,matched
RJF,cb8b1b86ca4c,,2026-03-17,,,100001.0,,open
RJF,f958e391bec8,,2026-03-23,,,1001.0,,open
RJF,e0eb661b1c15,,2026-03-25,,,15001.0,,open
RJF,7394c135b642,,2026-03-26,,,1001.0,,open
VST,5117cd514892,46512616a6a8,2026-03-02,2026-03-26,24.0,15001.0,1001.0,matched
VST,4660e8304bd1,,2026-03-23,,,,,open
XYL,,96570b753d6f,,2026-01-21,,,1001.0,prior_position
XYL,95ac64314bd0,,2026-03-11,,,100001.0,,open
XYL,a72ce467c351,,2026-03-23,,,15001.0,,open
XYL,e2c767c1247e,,2026-03-23,,,15001.0,,open
AVNS,20a1850d99e2,d9197e2fd504,2026-03-04,2026-03-30,26.0,15001.0,1001.0,matched
EOG,f8846cd7bf38,a235414f663f,2026-01-01,2026-01-12,11.0,100001.0,1001.0,matched
EOG,ebfa4ce4a1de,,2026-01-11,,,15001.0,,open
EOG,077fdaa6887f,,2026-01-21,,,1001.0,,open
EOG,0eaf4904e951,,2026-01-23,,,15001.0,,open
EOG,b1e7fed191ba,,2026-01-23,,,15001.0,,open
EOG,6bc2e5507de3,,2026-02-01,,,1001.0,,open
EOG,66073e463cf7,,2026-03-17,,,1001.0,,open
HLI,,4dad87a9bd32,,2026-01-21,,,1001.0,prior_position
HLI,00e7c6dfed00,b2d8cc7217d0,2026-03-11,2026-03-26,15.0,,1001.0,matched
BAC,,daf1f401afc0,,2026-01-21,,,1001.0,prior_position
BAC,,8e6a1cd52852,,2026-02-23,,,1001.0,prior_position
BAC,,f4c70d128e17,,2026-03-11,,,100001.0,prior_position
BAC,92f5c8736ed1,,2026-03-17,,,1001.0,,open
BAC,707f41aa3b69,,2026-03-23,,,1001.0,,open
ZBRA,8cc397bab321,7ef1b523e055,2026-02-10,2026-03-17,35.0,500001.0,,matched
ZBRA,8139cf54eedb,,2026-03-02,,,15001.0,,open
ZBRA,3ef56e3724a6,,2026-03-12,,,15001.0,,open
ZBRA,764d8ba8801f,,2026-03-26,,,1001.0,,open
MOH,509d298168ec,5fe277a40227,2026-02-12,2026-03-26,42.0,15001.0,1001.0,matched
MOH,a7ba1cadd258,,2026-02-12,,,15001.0,,open
MOH,978b426e093d,,2026-03-23,,,100001.0,,open
ESS,,56f3a346f7e5,,2026-02-12,,,1001.0,prior_position
ESS,d11730b82263,,2026-03-23,,,1001.0,,open
JLL,,3af8a10b04a1,,2026-01-23,,,1001.0,prior_position
JLL,,d69751b4cf25,,2026-02-03,,,1001.0,prior_position
MKL,,7032db90eb69,,2026-03-11,,,1001.0,prior_position
WMG,,b5a9ed541111,,2026-02-19,,,1001.0,prior_position
RKT,,078d65356a9c,,2026-01-08,,,15001.0,prior_position
RKT,,f1551175535d,,2026-01-18,,,15001.0,prior_position
RKT,,9e6387350481,,2026-03-26,,,1001.0,prior_position
ACIW,,3e130aa80925,,2026-01-26,,,1001.0,prior_position
ACIW,,3481009e0feb,,2026-01-26,,,50001.0,prior_position
ACIW,,251899d2b0c9,,2026-02-06,,,50001.0,prior_position
ACIW,436d7ea1772c,,2026-03-13,,,100001.0,,open
INSP,,8c55dd14a600,,2026-02-21,,,15001.0,prior_position
ICE,0df945cd810f,,2026-01-06,,,15001.0,,open
ICE,365b52009ca5,,2026-01-06,,,15001.0,,open
ICE,2682b412c71f,,2026-03-11,,,15001.0,,open
ICE,783a76644393,,2026-03-17,,,250001.0,,open
SYK,b37f1c60b1f0,f6fd081f6fba,2026-01-07,2026-03-18,70.0,1001.0,100001.0,matched
SYK,de0f3eec1c36,,2026-01-17,,,1001.0,,open
SYK,8635a88b7309,,2026-03-02,,,15001.0,,open
SYK,d849d6add25e,,2026-03-02,,,15001.0,,open
SYK,fc6e875178ff,,2026-03-17,,,500001.0,,open
SYK,46ece1676926,,2026-03-21,,,1001.0,,open
SYK,df02b9525c5c,,2026-03-23,,,15001.0,,open
SYK,f5f4b7fae53c,,2026-03-23,,,15001.0,,open
APH,ff2289f2db70,,2026-01-01,,,15001.0,,open
APH,0d656d6cb2b5,,2026-01-11,,,15001.0,,open
APH,97d130d7d569,,2026-02-10,,,500001.0,,open
APH,7420c25bff7a,,2026-03-02,,,50001.0,,open
APH,14b1fe82ff65,,2026-03-12,,,15001.0,,open
APH,497241890c59,,2026-03-17,,,1001.0,,open
ABBV,14f22e7978d5,,2026-03-02,,,50001.0,,open
ABBV,7d7fbdd0a8b4,,2026-03-11,,,15001.0,,open
ABBV,9b4a8b77556c,,2026-03-11,,,15001.0,,open
ABBV,22d19be89a62,,2026-03-12,,,15001.0,,open
ABBV,e8229e536b17,,2026-03-21,,,15001.0,,open
GSHD,0958d7afd15e,,2026-03-30,,,15001.0,,open
GSHD,bc6fa86c3e69,,2026-03-30,,,15001.0,,open
EQIX,,8dad1074624b,,2026-01-21,,,15001.0,prior_position
EQIX,67e50114eb1c,,2026-03-02,,,15001.0,,open
EQIX,d1b6e76b5c25,,2026-03-02,,,15001.0,,open
EQIX,c390d16d1990,,2026-03-11,,,15001.0,,open
EQIX,b0fa4efaf541,,2026-03-17,,,1001.0,,open
EQIX,c790d992d883,,2026-03-21,,,15001.0,,open
EQIX,dcacf9b136f2,,2026-03-31,,,15001.0,,open
QNST,6dac57b9b1f4,,2026-01-26,,,15001.0,,open
QNST,69e36cfe9c05,,2026-02-06,,,15001.0,,open
MPWR,b3832f2010f7,,2026-01-21,,,15001.0,,open
MPWR,f24e5160d19c,,2026-03-02,,,100001.0,,open
MPWR,78b7c1a9a7f4,,2026-03-11,,,50001.0,,open
MPWR,5955ffb90653,,2026-03-21,,,15001.0,,open
MPWR,bd2396f87104,,2026-03-23,,,15001.0,,open
MPWR,c9a6e1373ddf,,2026-03-23,,,1001.0,,open
SBUX,55f64dacc0b7,,2026-01-06,,,50001.0,,open
SBUX,a62009a40a39,,2026-01-06,,,50001.0,,open
SBUX,3626e34ba06e,,2026-01-23,,,15001.0,,open
SBUX,a9be2000f080,,2026-01-23,,,1001.0,,open
SBUX,8f05647c528e,,2026-02-19,,,1001.0,,open
SBUX,56157b0bffce,,2026-03-02,,,15001.0,,open
SBUX,aaa230557e6d,,2026-03-11,,,1001.0,,open
SBUX,3f9be78603c6,,2026-03-12,,,15001.0,,open
SBUX,9b5af063a4f8,,2026-03-12,,,15001.0,,open
SBUX,a21110910e39,,2026-03-21,,,15001.0,,open
LULU,cc9e9d070215,68fe031aa7f1,2026-01-06,2026-02-10,35.0,15001.0,100001.0,matched
LULU,96b1cdf341a5,,2026-01-16,,,15001.0,,open
LULU,b8d43375f0bb,,2026-03-02,,,15001.0,,open
LULU,aba36f980dca,,2026-03-31,,,1001.0,,open
LIN,af133261af33,,2026-01-21,,,15001.0,,open
LIN,cf0020e2805a,,2026-02-10,,,500001.0,,open
LIN,b7c2e862a250,,2026-03-16,,,15001.0,,open
LIN,90d25b925185,,2026-03-23,,,50001.0,,open
LIN,949dbfd5f53a,,2026-03-23,,,50001.0,,open
LIN,2f47724f2f0d,,2026-03-25,,,15001.0,,open
LIN,a892baee88b3,,2026-03-25,,,15001.0,,open
NTAP,1a97b9847558,,2026-01-12,,,15001.0,,open
NTAP,4c74e24d4c27,,2026-01-12,,,15001.0,,open
NTAP,a928588954ba,,2026-03-02,,,15001.0,,open
NTAP,04804c208976,,2026-03-11,,,15001.0,,open
NTAP,90d6743dbcc7,,2026-03-11,,,15001.0,,open
FIG,163aba508062,,2026-02-12,,,15001.0,,open
FIG,51c1fbab7150,,2026-02-12,,,15001.0,,open
NBTB,6e41dd4bed48,,2026-03-04,,,15001.0,,open
NBTB,e65a737ef51b,,2026-03-04,,,15001.0,,open
MA,aea7722c785a,c39ad41f3ebc,2026-01-21,2026-03-18,56.0,15001.0,250001.0,matched
MA,83a7bde951b6,,2026-03-02,,,50001.0,,open
MA,7ee057a57129,,2026-03-11,,,15001.0,,open
MA,afd1c94809df,,2026-03-12,,,15001.0,,open
MA,68e836313287,,2026-03-17,,,1001.0,,open
MA,a0071a303c6d,,2026-03-23,,,1001.0,,open
MA,055d2a962b02,,2026-03-25,,,325202615001.0,,open
MA,5ab84af08c7c,,2026-03-25,,,15001.0,,open
MA,b5135468c70a,,2026-03-26,,,15001.0,,open
UPST,,efceeb872e89,,2025-03-18,,,15001.0,prior_position
UPST,a71ae208ecac,,2026-01-02,,,15001.0,,open
UPST,f0e2da79753e,,2026-01-12,,,15001.0,,open
XOM,93e87e23571f,,2026-03-02,,,100001.0,,open
XOM,b5ee112cde3a,,2026-03-06,,,15001.0,,open
XOM,99bc4d171c79,,2026-03-11,,,15001.0,,open
XOM,f29ec36d6097,,2026-03-11,,,15001.0,,open
XOM,7e409ede257c,,2026-03-12,,,,,open
XOM,42ca60612677,,2026-03-17,,,1001.0,,open
XOM,3dd76755bda3,,2026-03-23,,,15001.0,,open
XOM,b533169d518f,,2026-03-23,,,1001.0,,open
XOM,bca6ed486154,,2026-03-25,,,15001.0,,open
EME,553097c8a700,,2026-02-10,,,500001.0,,open
EME,e35e53617ddc,,2026-03-11,,,1001.0,,open
EME,343f20434017,,2026-03-12,,,15001.0,,open
EME,601d684ea2d9,,2026-03-12,,,15001.0,,open
EME,5a028d2829d6,,2026-03-17,,,500001.0,,open
PAYO,,b56bf8f79211,,2026-01-26,,,15001.0,prior_position
PAYO,,054caae4055f,,2026-02-06,,,15001.0,prior_position
PAYO,6a95a2351024,,2026-03-30,,,15001.0,,open
PAYO,e07bdcc0bdc3,,2026-03-30,,,15001.0,,open
AROC,0e808ede70e6,,2026-03-04,,,15001.0,,open
AROC,700aebd904cc,,2026-03-04,,,15001.0,,open
AROC,ced502400269,,2026-03-30,,,15001.0,,open
ENPH,076003171a52,,2026-01-26,,,15001.0,,open
ENPH,604e4fd5daf0,,2026-03-04,,,15001.0,,open
ENPH,937e745ff72c,,2026-03-04,,,15001.0,,open
BR,4e27bd9b328b,,2026-03-17,,,15001.0,,open
BR,5c3e58ce117d,,2026-03-17,,,15001.0,,open
BR,d3ca79bb7dd6,,2026-03-25,,,15001.0,,open
POWI,1f5c8d9fcc21,,2026-03-04,,,15001.0,,open
POWI,729342bfad68,,2026-03-04,,,15001.0,,open
CE,5c18443211bb,,2026-01-30,,,15001.0,,open
CE,0342fd988ad5,,2026-03-04,,,15001.0,,open
CE,1574fefbd54f,,2026-03-04,,,15001.0,,open
MRNA,8c1b0869e130,,2026-03-02,,,15001.0,,open
MRNA,e6ed4432ed86,,2026-03-02,,,15001.0,,open
EPAM,918226815a62,,2026-03-02,,,15001.0,,open
EPAM,f7b0ccffa33a,,2026-03-02,,,15001.0,,open
APTV,0aa5cbd37c21,,2026-03-02,,,15001.0,,open
APTV,278ba05fa911,,2026-03-02,,,15001.0,,open
AME,4e29efcb90aa,,2026-03-02,,,15001.0,,open
AME,d78fa938fceb,,2026-03-12,,,15001.0,,open
AME,eb123a185002,,2026-03-12,,,15001.0,,open
PTCT,ac7e9d8106b4,,2026-01-28,,,50001.0,,open
PTCT,c60d73a4b70a,,2026-02-26,,,50001.0,,open
PTCT,0ee05df165c6,,2026-03-04,,,15001.0,,open
PTCT,5b421b8b4c8a,,2026-03-04,,,15001.0,,open
PH,6315a7f6e920,,2026-03-02,,,15001.0,,open
PH,77c4ec721755,,2026-03-12,,,15001.0,,open
PH,77c4ec721755,,2026-03-12,,,,,open
PH,8b299d812e1e,,2026-03-23,,,15001.0,,open
PH,5cf501f738d7,,2026-03-23,,,1001.0,,open
TER,601dd094df10,,2026-01-06,,,100001.0,,open
TER,0938ddb33ed5,,2026-03-02,,,50001.0,,open
TER,746ae4802f72,,2026-03-02,,,50001.0,,open
TER,37287b0094c6,,2026-03-12,,,15001.0,,open
TER,435cc07cfe4e,,2026-03-12,,,15001.0,,open
TER,9c4a51c9a91e,,2026-03-23,,,15001.0,,open
LII,302ad829d478,,2026-01-01,,,15001.0,,open
LII,7cb057a0fea5,,2026-01-06,,,100001.0,,open
LII,e76067c7d9e1,,2026-01-11,,,15001.0,,open
LII,3d459763f2a0,,2026-02-10,,,500001.0,,open
LII,48869a357457,,2026-02-10,,,500001.0,,open
LII,17a15f6787e8,,2026-03-17,,,50001.0,,open
SHAK,0299a4cca230,c497185cb4c2,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
SHAK,4b1b1a38b636,,2026-03-04,,,15001.0,,open
VRSN,4d62eb7a66e9,,2026-02-10,,,500001.0,,open
VRSN,1cb59f2cba9b,,2026-03-02,,,15001.0,,open
VRSN,d0d9ba9a0909,,2026-03-02,,,15001.0,,open
VRSN,f84c3daaba34,,2026-03-12,,,15001.0,,open
NRG,20d30b9c65e9,9b29248f0ee9,2026-01-06,2026-02-10,35.0,15001.0,100001.0,matched
NRG,ae2f92b54b45,,2026-01-06,,,15001.0,,open
NRG,b77a7e9ee1bd,,2026-01-21,,,15001.0,,open
NRG,83484df48718,,2026-03-11,,,15001.0,,open
COCO,5336533638fc,,2026-03-30,,,15001.0,,open
COCO,88824dacb376,,2026-03-30,,,15001.0,,open
SAFE,ae4378c6d5ff,,2026-03-30,,,15001.0,,open
SAFE,da84fc64909b,,2026-03-30,,,15001.0,,open
NFLX,,c6c83d9b2c35,,2026-01-12,,,250001.0,prior_position
NFLX,0ee8d7da006c,c80aca484b0e,2026-01-23,2026-02-10,18.0,100001.0,1000001.0,matched
NFLX,70824ac85d61,,2026-01-23,,,100001.0,,open
NFLX,52d0c3055201,,2026-02-12,,,250001.0,,open
NFLX,de5e813c1e3d,,2026-02-12,,,250001.0,,open
NFLX,46bd41d04482,,2026-02-12,,,1001.0,,open
NFLX,75671b6d7c10,,2026-02-12,,,1001.0,,open
NFLX,31b4ba72a6db,,2026-03-02,,,100001.0,,open
NFLX,db0f23be1054,,2026-03-11,,,15001.0,,open
NFLX,d85d373a6be3,,2026-03-12,,,50001.0,,open
NFLX,b375897b7fae,,2026-03-25,,,50001.0,,open
LRCX,49143bf05150,,2026-02-10,,,500001.0,,open
LRCX,4830f26ec7ec,,2026-03-02,,,100001.0,,open
LRCX,83a5638170c0,,2026-03-02,,,100001.0,,open
LRCX,cd0898514d42,,2026-03-11,,,50001.0,,open
LRCX,a8dc972d4fb9,,2026-03-12,,,50001.0,,open
LRCX,dedf3680b0e1,,2026-03-23,,,50001.0,,open
LRCX,31b01aeb2d21,,2026-03-25,,,15001.0,,open
LW,8da6a06237e1,,2026-03-17,,,15001.0,,open
LW,35c144015991,,2026-03-23,,,100001.0,,open
LW,8b6af90892c8,,2026-03-23,,,100001.0,,open
LW,bacdc8fb338e,,2026-03-30,,,15001.0,,open
TDY,5e85d90c449b,,2026-01-06,,,100001.0,,open
TDY,f236c5cc4f88,,2026-01-06,,,100001.0,,open
TDY,6b6e643d7c9b,,2026-03-02,,,15001.0,,open
TDY,da43a26ff0c6,,2026-03-11,,,15001.0,,open
COST,7b27375d16a0,,2026-01-06,,,100001.0,,open
COST,6e229963bd28,,2026-01-12,,,250001.0,,open
COST,a0927f7c253f,,2026-01-12,,,250001.0,,open
COST,858358f6bd20,,2026-01-12,,,1001.0,,open
COST,267af619c79e,,2026-01-23,,,100001.0,,open
COST,38bdcc471efa,,2026-02-10,,,1000001.0,,open
COST,30a1438980bd,,2026-03-02,,,100001.0,,open
COST,db544dce86a3,,2026-03-06,,,15001.0,,open
COST,071445ef611c,,2026-03-11,,,15001.0,,open
COST,f400a111a796,,2026-03-12,,,15001.0,,open
COST,0102f1651b52,,2026-03-23,,,1001.0,,open
COST,b034e15b77de,,2026-03-25,,,15001.0,,open
AAPL,d64b4eb6e8c1,,2026-01-23,,,250001.0,,open
AAPL,d363fbc9b617,,2026-02-03,,,250001.0,,open
AAPL,2e7135f5d960,,2026-03-02,,,1000001.0,,open
AAPL,81cbea4adad4,,2026-03-11,,,250001.0,,open
AAPL,0997f6a973a8,,2026-03-12,,,250001.0,,open
AAPL,cae11bf7da93,,2026-03-17,,,50001.0,,open
AAPL,64a10f430440,,2026-03-23,,,50001.0,,open
AAPL,198ad082d3f7,,2026-03-25,,,100001.0,,open
WM,365e83b7c4b2,,2026-01-06,,,250001.0,,open
WM,e5fafff130fb,,2026-01-06,,,250001.0,,open
WM,dd6e45ba6157,,2026-01-10,,,100001.0,,open
WM,67b54708d523,,2026-03-17,,,100001.0,,open
WM,0916f2e98b04,,2026-03-18,,,15001.0,,open
MAS,3448d33a3c97,,2026-01-06,,,100001.0,,open
MAS,c54589458859,,2026-01-06,,,100001.0,,open
BSY,e4330170c45e,,2026-01-02,,,50001.0,,open
BSY,a60e46a66b19,,2026-01-12,,,50001.0,,open
BSY,af75a042e03f,,2026-02-23,,,1001.0,,open
TRNO,400fa0793666,,2026-01-21,,,15001.0,,open
TRNO,1ca3c220a163,,2026-03-04,,,50001.0,,open
TRNO,bf404ad277a4,,2026-03-04,,,50001.0,,open
TRNO,7a4112f7a80e,,2026-03-30,,,50001.0,,open
WAT,d7834738398e,6edf1f9cc501,2026-01-06,2026-02-10,35.0,50001.0,100001.0,matched
WAT,90dfe1f2cde1,041f34cdc9a2,2026-01-07,2026-02-11,35.0,50001.0,100001.0,matched
WAT,b9da89778d9b,,2026-01-07,,,50001.0,,open
WAT,7a35439bb5fe,,2026-03-02,,,15001.0,,open
WAT,e01567b1ac8c,,2026-03-18,,,15001.0,,open
CORT,0ab349ce4f70,09f52dd326a7,2026-01-26,2026-01-26,0.0,50001.0,50001.0,matched
CORT,88593ee42351,9bf23a644e26,2026-02-06,2026-03-30,52.0,50001.0,15001.0,matched
CORT,0d2c1368e025,,2026-03-04,,,15001.0,,open
AMAT,911bdd57597c,,2026-01-23,,,50001.0,,open
AMAT,d50d98560665,,2026-02-03,,,50001.0,,open
AMAT,3b80706b217f,,2026-02-10,,,500001.0,,open
AMAT,b6f2a90719d9,,2026-03-02,,,100001.0,,open
AMAT,c2d35b02e628,,2026-03-11,,,50001.0,,open
AMAT,fe3ab1fa81c5,,2026-03-12,,,50001.0,,open
AMAT,1d84e1c6e469,,2026-03-21,,,15001.0,,open
FELE,63310017d692,,2026-03-04,,,50001.0,,open
FELE,f7492586284e,,2026-03-04,,,50001.0,,open
GBDC,482bd132f53a,,2026-03-17,,,50001.0,,open
GBDC,ce7fb70c8dd1,,2026-03-17,,,50001.0,,open
BMI,,7814059cbb24,,2025-01-26,,,15001.0,prior_position
BMI,0de2f57bb6c7,,2026-02-26,,,50001.0,,open
BMI,84cf8ee80ddc,,2026-02-26,,,50001.0,,open
BMI,b40749fa00f2,,2026-03-04,,,15001.0,,open
HIW,8815cf86ec8f,a4a2e5f98e31,2026-01-25,2026-01-26,1.0,15001.0,15001.0,matched
HIW,,3bda778acd98,,2026-02-06,,,15001.0,prior_position
HIW,2c8e6af2f524,,2026-03-30,,,50001.0,,open
HIW,eae1b6458849,,2026-03-30,,,50001.0,,open
WSM,15f1ce6c8216,,2026-03-17,,,50001.0,,open
WSM,d4a4b961a5d9,,2026-03-17,,,50001.0,,open
ALRM,7f1e9e653f4d,a40050d0c1b1,2026-01-26,2026-01-26,0.0,50001.0,15001.0,matched
ALRM,e3f50cdc4bb7,2e473fe6c4df,2026-02-06,2026-03-30,52.0,50001.0,50001.0,matched
ALRM,65cccd50719e,,2026-03-04,,,15001.0,,open
VRRM,e116fdf81b9a,,2026-01-21,,,,,open
VRRM,1e72bf52b354,,2026-01-26,,,50001.0,,open
VRRM,a309317a0a39,,2026-02-06,,,50001.0,,open
VRRM,5a3948604742,,2026-03-30,,,50001.0,,open
PNW,0b249fe7d2f7,,2026-01-06,,,50001.0,,open
PNW,a770b6317ce6,,2026-01-06,,,50001.0,,open
MKTX,,a0c55d238f0c,,2026-01-26,,,15001.0,prior_position
MKTX,48f3f8cf4131,,2026-02-26,,,50001.0,,open
MKTX,6bac39dd4e69,,2026-02-26,,,50001.0,,open
MKTX,cabc4c8e1c68,,2026-03-04,,,15001.0,,open
MKTX,611ed777e6df,,2026-03-30,,,50001.0,,open
CIEN,7d0a0c39fb00,,2026-03-25,,,50001.0,,open
CIEN,fbe651a8e2d2,,2026-03-25,,,50001.0,,open
PWR,f36be43faf14,,2026-01-06,,,50001.0,,open
PWR,2cbd8799d812,,2026-02-10,,,50001.0,,open
PWR,d6be39b71ade,,2026-02-10,,,50001.0,,open
PWR,8047ebd965c8,,2026-03-02,,,15001.0,,open
PWR,a79ca13312ac,,2026-03-11,,,1001.0,,open
PWR,2183c5282611,,2026-03-12,,,15001.0,,open
RHI,,c7402217dba9,,2026-01-26,,,15001.0,prior_position
RHI,,559cb3a79d39,,2026-02-06,,,15001.0,prior_position
RHI,c231df384065,,2026-03-30,,,15001.0,,open
CINF,,2f12fb4147a3,,2026-01-23,,,100001.0,prior_position
CINF,,ddfbcee70dc9,,2026-02-03,,,100001.0,prior_position
CINF,1ddc05f1526f,,2026-02-24,,,100001.0,,open
CWST,,a80b32157516,,2026-01-26,,,100001.0,prior_position
CWST,,0660ab7665f2,,2026-02-06,,,100001.0,prior_position
ZD,,c0d0a9e8eef9,,2026-01-26,,,15001.0,prior_position
