date,position_cost,position_mtm,n_open_lots,n_tickers,realized_pnl,unrealized_pnl,total_pnl,daily_pnl,cum_pnl
2025-12-29,511009.0,634467.3777356888,9,8,0.0,123458.37773568883,123458.37773568883,5958.075541856611,123458.37773568883
2025-12-30,511009.0,621114.7819117332,9,8,0.0,110105.78191173321,110105.78191173321,-13352.59582395562,110105.78191173321
2025-12-31,511009.0,632023.5794646059,9,8,0.0,121014.57946460588,121014.57946460588,10908.797552872667,121014.57946460588
2026-01-02,679016.0,796823.4680445001,16,14,0.0,117807.46804450008,117807.46804450008,-3207.1114201057935,117807.46804450008
2026-01-05,679016.0,803754.867355309,16,14,0.0,124738.86735530883,124738.86735530883,6931.399310808745,124738.86735530883
2026-01-06,11477087.0,11590978.080385687,88,69,0.0,113891.08038568674,113891.08038568674,-10847.786969622088,113891.08038568674
2026-01-07,11838101.0,11862060.762617901,102,77,0.0,23959.762617902084,23959.762617902084,-89931.31776778465,23959.762617902084
2026-01-08,12153104.0,12269964.431702927,105,79,0.0,116860.43170292233,116860.43170292233,92900.66908502024,116860.43170292233
2026-01-09,12653105.0,12902868.356510129,106,79,0.0,249763.35651012667,249763.35651012667,132902.92480720434,249763.35651012667
2026-01-12,17459165.0,17747352.602073304,167,112,161.35783814782343,288187.60207330965,288348.9599114575,38585.60340133082,288348.9599114575
2026-01-13,17560167.0,17804549.20423636,169,113,161.35783814782343,244382.2042363427,244543.5620744905,-43805.39783696699,244543.5620744905
2026-01-14,17560167.0,17856834.194360625,169,113,161.35783814782343,296667.19436062523,296828.5521987731,52284.99012428257,296828.5521987731
2026-01-15,17410167.0,17742028.660830036,169,113,-18742.704682409225,331861.6608300237,313118.95614761446,16290.403948841384,313118.95614761446
2026-01-16,17824170.0,18176576.053010456,172,114,-18822.70521970287,352406.05301045615,333583.3477907533,20464.391643138835,333583.3477907533
2026-01-20,17824170.0,17876523.577297572,172,114,-18822.70521970287,52353.57729757427,33530.872077871405,-300052.4757128819,33530.872077871405
2026-01-21,18028240.0,18438695.839609303,244,164,-138350.42205031222,410455.8396093103,272105.4175589981,238574.5454811267,272105.4175589981
2026-01-22,18118246.0,18585786.07464463,250,166,-138350.42205031222,467540.07464463037,329189.65259431815,57084.235035320045,329189.65259431815
2026-01-23,20168323.0,20641873.114154905,327,199,-127974.3365939522,473550.1141549144,345575.7775609622,16386.12496664404,345575.7775609622
2026-01-26,20520352.0,21065485.78424114,356,221,-130494.82190151986,545133.7842411451,414638.9623396253,69063.1847786631,414638.9623396253
2026-01-27,20521353.0,20975640.89535964,357,221,-130494.82190151986,454287.89535964,323793.07345812017,-90845.88888150512,323793.07345812017
2026-01-28,20668360.0,21163625.64215743,364,226,-130494.82190151986,495265.6421574421,364770.82025592227,40977.7467978021,364770.82025592227
2026-01-29,20668360.0,21216149.998036105,364,226,-130494.82190151986,547789.9980361235,417295.1761346036,52524.35587868135,417295.1761346036
2026-01-30,20888370.0,21396944.967818554,374,235,-130494.82190151986,508574.96781856345,378080.1459170436,-39215.03021756001,378080.1459170436
2026-02-02,21148376.0,21738403.276731733,380,237,-130494.82190151986,590027.276731736,459532.4548302162,81452.30891317257,459532.4548302162
2026-02-03,21814384.0,22274969.670758918,388,236,-130792.27949955997,460585.67075893306,329793.3912593731,-129739.06357084308,329793.3912593731
2026-02-04,21814384.0,22382433.564746473,388,236,-130792.27949955997,568049.564746489,437257.2852469291,107463.89398755599,437257.2852469291
2026-02-05,21944387.0,22388690.933195323,391,237,-130792.27949955997,444303.9331953344,313511.65369577444,-123745.63155115466,313511.65369577444
2026-02-06,22212395.0,22912315.552347958,399,237,-129686.22411069785,699920.5523479715,570234.3282372736,256722.67454149917,570234.3282372736
2026-02-09,22212395.0,22932642.86470302,399,237,-129686.22411069785,720247.864703001,590561.6405923031,20327.312355029513,590561.6405923031
2026-02-10,50020436.0,50940890.30397195,440,250,-196707.84169735716,920454.3039719865,723746.4622746294,133184.82168232626,723746.4622746294
2026-02-11,49973438.0,50798246.759869106,442,251,-205497.23042212034,824808.7598691253,619311.529447005,-104434.93282762438,619311.529447005
2026-02-12,49293490.0,50011467.49326546,493,268,-668981.7990758427,717977.4932654862,48995.69418964349,-570315.8352573615,48995.69418964349
2026-02-13,49293490.0,50552935.99179927,493,268,-703658.3973351038,1259445.991799334,555787.5944642302,506791.90027458675,555787.5944642302
2026-02-17,49293490.0,50435336.555653654,493,268,-703658.3973351038,1141846.5556535912,438188.15831848735,-117599.43614574289,438188.15831848735
2026-02-18,49293490.0,50595035.054436065,493,268,-703658.3973351038,1301545.054436092,597886.6571009882,159698.49878250086,597886.6571009882
2026-02-19,49136509.0,50368537.24194465,512,274,-727533.1555637391,1232028.2419446583,504495.0863809192,-93391.570720069,504495.0863809192
2026-02-20,49136509.0,50562990.94103499,512,274,-727533.1555637391,1426481.9410349445,698948.7854712054,194453.69909028616,698948.7854712054
2026-02-23,49273546.0,49985107.26891696,549,281,-745167.1327483567,711561.2689170019,-33605.86383135477,-732554.6493025601,-33605.86383135477
2026-02-24,49473548.0,50634055.338975266,551,282,-745167.1327483567,1160507.3389753252,415340.20622696856,448946.0700583233,415340.20622696856
2026-02-25,49473548.0,51072089.51937655,551,282,-745167.1327483567,1598541.5193765787,853374.3866282221,438034.1804012535,853374.3866282221
2026-02-26,49788562.0,51510781.69163678,565,288,-749630.4188024651,1722219.6916367305,972589.2728342654,119214.8862060433,972589.2728342654
2026-02-27,49788562.0,51635261.411278956,565,288,-749630.4188024651,1846699.4112789002,1097068.9924764351,124479.71964216977,1097068.9924764351
2026-03-02,57198698.0,59165142.86940646,702,346,-739053.2309988353,1966444.8694064787,1227391.6384076434,130322.64593120827,1227391.6384076434
2026-03-03,57198698.0,58707967.75219902,702,346,-739053.2309988353,1509269.7521990659,770216.5212002306,-457175.11720741284,770216.5212002306
2026-03-04,59913810.0,61835925.31520164,814,422,-739093.626595217,1922115.3152016574,1183021.6886064403,412805.16740620974,1183021.6886064403
2026-03-05,60413811.0,61930489.365417965,815,423,-739093.626595217,1516678.3654179848,777584.7388227677,-405436.9497836726,777584.7388227677
2026-03-06,60043813.0,60979924.72554038,817,422,-766844.9787839347,936111.7255403826,169266.74675644783,-608317.9920663199,169266.74675644783
2026-03-09,60043813.0,61180901.21443309,817,422,-766844.9787839347,1137088.2144330663,370243.2356491316,200976.48889268376,370243.2356491316
2026-03-10,61343819.0,61957868.74595178,823,426,-766844.9787839347,614049.7459518015,-152795.2328321332,-523038.4684812648,-152795.2328321332
2026-03-11,68977928.0,69364882.57020313,933,442,-772204.0175041278,386954.5702030804,-385249.4473010474,-232454.2144689142,-385249.4473010474
2026-03-12,70807989.0,70022828.563414,995,447,-772204.0175041278,-785160.4365859508,-1557364.4540900786,-1172115.0067890312,-1557364.4540900786
2026-03-13,70952993.0,70012094.50503737,999,450,-772204.0175041278,-940898.494962713,-1713102.512466841,-155738.05837676232,-1713102.512466841
2026-03-16,71166002.0,70963176.93078353,1008,451,-772204.0175041278,-202825.06921631066,-975029.0867204384,738073.4257464025,-975029.0867204384
2026-03-17,76902105.0,77349581.47457206,1112,469,-1183386.741382798,447476.4745720475,-735910.2668107505,239118.81990968797,-735910.2668107505
2026-03-18,77856129.0,77042649.43674523,1137,473,-1116110.8533406504,-813479.563254741,-1929590.4165953915,-1193680.1497846409,-1929590.4165953915
2026-03-19,77856129.0,77084114.14995624,1137,472,-1154968.5562517163,-772014.8500436808,-1926983.406295397,2607.0102999943774,-1926983.406295397
2026-03-20,77856129.0,75968074.19374853,1137,472,-1154968.5562517163,-1888054.8062513326,-3043023.362503049,-1116039.9562076519,-3043023.362503049
2026-03-23,79876259.0,78969619.39262938,1267,501,-1160033.2031897968,-906639.6073706549,-2066672.8105604518,976350.5519425971,-2066672.8105604518
2026-03-24,79876259.0,78447495.42865062,1267,501,-1160033.2031897968,-1428763.5713494625,-2588796.7745392593,-522123.96397880744,-2588796.7745392593
2026-03-25,81216292.0,80134590.44808713,1301,506,-1160033.2031897968,-1081701.5519126952,-2241734.755102492,347062.0194367673,-2241734.755102492
2026-03-26,79918317.0,77807447.88934827,1325,507,-1384415.9149612328,-2110869.1106516724,-3495285.025612905,-1253550.2705104132,-3495285.025612905
2026-03-27,80283320.0,76765965.531605,1328,507,-1384415.9149612328,-3517354.4683950935,-4901770.383356326,-1406485.357743421,-4901770.383356326
2026-03-30,81433354.0,77739272.38631463,1363,519,-1419378.9789117742,-3694081.6136854207,-5113460.592597195,-211690.2092408687,-5113460.592597195
2026-03-31,82119383.0,80380963.78027874,1392,526,-1419378.9789117742,-1738419.2197212055,-3157798.1986329798,1955662.3939642152,-3157798.1986329798
2026-04-01,82119383.0,80725516.89590676,1392,526,-1419378.9789117742,-1393866.1040931134,-2813245.0830048877,344553.1156280921,-2813245.0830048877
2026-04-02,82119383.0,81075000.366027,1392,526,-1419378.9789117742,-1044382.6339730528,-2463761.612884827,349483.4701200607,-2463761.612884827
2026-04-06,82119383.0,81549123.17912485,1392,526,-1419378.9789117742,-570259.8208752403,-1989638.7997870145,474122.81309781247,-1989638.7997870145
2026-04-07,82119383.0,81650580.85616781,1392,526,-1419378.9789117742,-468802.14383222046,-1888181.1227439947,101457.6770430198,-1888181.1227439947
2026-04-08,82119383.0,83481189.86582479,1392,526,-1419378.9789117742,1361806.8658248566,-57572.11308691767,1830609.009657077,-57572.11308691767
2026-04-09,82119383.0,83456300.54568793,1392,526,-1419378.9789117742,1336917.5456878995,-82461.43322387477,-24889.320136957103,-82461.43322387477
2026-04-10,82119383.0,82943487.28246462,1392,526,-1419378.9789117742,824104.2824646733,-595274.696447101,-512813.2632232262,-595274.696447101
2026-04-13,82119383.0,84585029.53608818,1392,526,-1419378.9789117742,2465646.5360881044,1046267.5571763301,1641542.253623431,1046267.5571763301
2026-04-14,82119383.0,85182059.80156368,1392,526,-1419378.9789117742,3062676.801563778,1643297.8226520037,597030.2654756736,1643297.8226520037
2026-04-15,82119383.0,85857892.29231195,1392,526,-1419378.9789117742,3738509.29231202,2319130.3134002457,675832.490748242,2319130.3134002457
2026-04-16,82119383.0,86603679.73684838,1392,526,-1419378.9789117742,4484296.736848335,3064917.7579365605,745787.4445363148,3064917.7579365605
2026-04-17,82119383.0,87631995.0193769,1392,526,-1419378.9789117742,5512612.019376913,4093233.040465139,1028315.2825285783,4093233.040465139
2026-04-20,82119383.0,88008555.34296751,1392,526,-1419378.9789117742,5889172.342967487,4469793.364055713,376560.32359057385,4469793.364055713
2026-04-21,82119383.0,87784947.18337816,1392,526,-1419378.9789117742,5665564.183378239,4246185.204466465,-223608.15958924778,4246185.204466465
2026-04-22,82119383.0,88623482.22001128,1392,526,-1419378.9789117742,6504099.220011214,5084720.24109944,838535.0366329746,5084720.24109944
2026-04-23,82119383.0,88341957.8876288,1392,526,-1419378.9789117742,6222574.887628818,4803195.908717044,-281524.33238239586,4803195.908717044
2026-04-24,82119383.0,88607128.92614143,1392,526,-1419378.9789117742,6487745.926141383,5068366.947229609,265171.0385125652,5068366.947229609
2026-04-27,82119383.0,88192230.6719586,1392,526,-1419378.9789117742,6072847.671958612,4653468.693046838,-414898.25418277085,4653468.693046838
2026-04-28,82119383.0,87526731.89971344,1392,526,-1419378.9789117742,5407348.899713518,3987969.920801744,-665498.7722450942,3987969.920801744
2026-04-29,82119383.0,87647153.96683915,1392,526,-1419378.9789117742,5527770.9668391775,4108391.9879274033,120422.06712565944,4108391.9879274033
2026-04-30,82119383.0,88645040.73560111,1392,526,-1419378.9789117742,6525657.735601191,5106278.756689417,997886.7687620139,5106278.756689417
2026-05-01,82119383.0,89083695.87206051,1392,526,-1419378.9789117742,6964312.87206058,5544933.893148806,438655.13645938877,5544933.893148806
2026-05-04,82119383.0,88932987.10532553,1392,526,-1419378.9789117742,6813604.105325581,5394225.126413806,-150708.7667349996,5394225.126413806
2026-05-05,82119383.0,89543377.66939886,1392,526,-1419378.9789117742,7423994.669398872,6004615.690487098,610390.5640732916,6004615.690487098
2026-05-06,82119383.0,90969019.0195723,1392,526,-1419378.9789117742,8849636.019572398,7430257.040660623,1425641.3501735255,7430257.040660623
2026-05-07,82119383.0,91036337.3469604,1392,526,-1419378.9789117742,8916954.346960286,7497575.368048511,67318.32738788798,7497575.368048511
2026-05-08,82119383.0,91433784.40235576,1392,526,-1419378.9789117742,9314401.402355796,7895022.4234440215,397447.05539551005,7895022.4234440215
2026-05-11,82119383.0,91214956.51707028,1392,526,-1419378.9789117742,9095573.517070137,7676194.538158363,-218827.88528565876,7676194.538158363
2026-05-12,82119383.0,90692330.57574482,1392,526,-1419378.9789117742,8572947.575744769,7153568.596832994,-522625.94132536836,7153568.596832994
2026-05-13,82119383.0,90883605.1930501,1392,526,-1419378.9789117742,8764222.193049949,7344843.214138174,191274.61730518006,7344843.214138174
2026-05-14,82119383.0,91526551.72076187,1392,526,-1419378.9789117742,9407168.720761945,7987789.741850171,642946.5277119968,7987789.741850171
2026-05-15,82119383.0,90725628.76041341,1392,526,-1419378.9789117742,8606245.760413142,7186866.781501368,-800922.9603488036,7186866.781501368
2026-05-18,82119383.0,91123057.0666546,1392,526,-1419378.9789117742,9003674.066654518,7584295.087742744,397428.3062413763,7584295.087742744
2026-05-19,82119383.0,90336111.85884288,1392,526,-1419378.9789117742,8216728.858842976,6797349.879931202,-786945.2078115419,6797349.879931202
2026-05-20,82119383.0,91494384.8067852,1392,526,-1419378.9789117742,9375001.806785405,7955622.82787363,1158272.9479424283,7955622.82787363
2026-05-21,82119383.0,91632074.92679118,1392,526,-1419378.9789117742,9512691.926791172,8093312.947879398,137690.1200057678,8093312.947879398
2026-05-22,82119383.0,92885714.75640145,1392,526,-1419378.9789117742,10766331.756401356,9346952.777489582,1253639.8296101838,9346952.777489582
2026-05-26,82119383.0,93513546.17727661,1392,526,-1419378.9789117742,11394163.177276747,9974784.198364973,627831.420875391,9974784.198364973
2026-05-27,82119383.0,93079472.47687225,1392,526,-1419378.9789117742,10960089.476872278,9540710.497960504,-434073.7004044689,9540710.497960504
2026-05-28,82119383.0,93670248.08989808,1392,526,-1419378.9789117742,11550865.089898214,10131486.11098644,590775.6130259354,10131486.11098644
2026-05-29,82119383.0,95125574.3527014,1392,526,-1419378.9789117742,13006191.352701448,11586812.373789674,1455326.2628032342,11586812.373789674
